directive,input_text,output_text
pluralize,tall towers in the moonlight,tall towers in the moonlight
singularize,beautiful rose in the glass vase,beautiful rose in the glass vase
pluralize,beautiful roses in the glass vase,beautiful roses in the glass vase
singularize,ancient map in the dusty drawer,ancient map in the dusty drawer
pluralize,ancient maps in the dusty drawer,ancient maps in the dusty drawer
singularize,hidden treasure in the stone chest,hidden treasure in the stone chest
pluralize,hidden treasures in the stone chest,hidden treasures in the stone chest
singularize,mysterious object in the wooden box,mysterious object in the wooden box
pluralize,mysterious objects in the wooden box,mysterious objects in the wooden box
singularize,fancy necklace with sparkling diamonds,fancy necklace with sparkling diamonds
pluralize,fancy necklaces with sparkling diamonds,fancy necklaces with sparkling diamonds
singularize,tiny bird with vibrant feathers,tiny bird with vibrant feathers
pluralize,tiny birds with vibrant feathers,tiny birds with vibrant feathers
singularize,ancient book in the forgotten library,ancient book in the forgotten library
pluralize,ancient books in the forgotten library,ancient books in the forgotten library
singularize,frozen key with intricate carvings,frozen key with intricate carvings
pluralize,frozen keys with intricate carvings,frozen keys with intricate carvings
singularize,beautiful flower in the secret garden,beautiful flower in the secret garden
pluralize,beautiful flowers in the secret garden,beautiful flowers in the secret garden
singularize,silver ring with blue gemstone,silver ring with blue gemstone
pluralize,silver rings with blue gemstones,silver rings with blue gemstones
singularize,cracked mirror in the abandoned room,cracked mirror in the abandoned room
pluralize,cracked mirrors in the abandoned room,cracked mirrors in the abandoned room
singularize,shimmering moon in the dark sky,shimmering moon in the dark sky
pluralize,shimmering moons in the dark sky,shimmering moons in the dark sky
singularize,small boat with bright sails,small boat with bright sails
pluralize,small boats with bright sails,small boats with bright sails
singularize,ancient key in the hidden chest,ancient key in the hidden chest
pluralize,ancient keys in the hidden chest,ancient keys in the hidden chest
singularize,frozen flower in the ice cave,frozen flower in the ice cave
pluralize,frozen flowers in the ice cave,frozen flowers in the ice cave
singularize,mysterious bottle with unknown contents,mysterious bottle with unknown contents
pluralize,mysterious bottles with unknown contents,mysterious bottles with unknown contents
singularize,glowing stone in the dark cave,glowing stone in the dark cave
pluralize,glowing stones in the dark cave,glowing stones in the dark cave
singularize,tall stone pillar in the desert,tall stone pillar in the desert
pluralize,tall stone pillars in the desert,tall stone pillars in the desert
singularize,shiny silver coin in the treasure chest,shiny silver coin in the treasure chest
pluralize,shiny silver coins in the treasure chest,shiny silver coins in the treasure chest
singularize,beautiful necklace with red gems,beautiful necklace with red gems
pluralize,beautiful necklaces with red gems,beautiful necklaces with red gems
singularize,dusty painting in the ancient hall,dusty painting in the ancient hall
pluralize,dusty paintings in the ancient hall,dusty paintings in the ancient hall
singularize,worn leather glove with silver clasp,worn leather glove with silver clasp
pluralize,worn leather gloves with silver clasps,worn leather gloves with silver clasps
singularize,floating feather in the wind,floating feather in the wind
pluralize,floating feathers in the wind,floating feathers in the wind
singularize,old bronze bell in the temple,old bronze bell in the temple
pluralize,old bronze bells in the temple,old bronze bells in the temple
singularize,sparkling emerald in the chest,sparkling emerald in the chest
pluralize,sparkling emeralds in the chest,sparkling emeralds in the chest
singularize,sweet fruit in the woven basket,sweet fruit in the woven basket
pluralize,sweet fruits in the woven basket,sweet fruits in the woven basket
singularize,shimmering pearl in the clam,shimmering pearl in the clam
pluralize,shimmering pearls in the clam,shimmering pearls in the clam
singularize,quiet cabin in the snowy woods,quiet cabin in the snowy woods
pluralize,quiet cabins in the snowy woods,quiet cabins in the snowy woods
singularize,silent shadow in the empty room,silent shadow in the empty room
pluralize,silent shadows in the empty room,silent shadows in the empty room
singularize,sweet berry with a tangy scent,sweet berry with a tangy scent
pluralize,sweet berries with a tangy scent,sweet berries with a tangy scent
singularize,smoky campfire scent in the cool night air,smoky campfire scent in the cool night air
pluralize,smoky campfire scents in the cool night air,smoky campfire scents in the cool night air
singularize,spicy chocolate with a bitter aftertaste,spicy chocolate with a bitter aftertaste
pluralize,spicy chocolates with a bitter aftertaste,spicy chocolates with a bitter aftertaste
singularize,freshly baked bread with a warm aroma,freshly baked bread with a warm aroma
pluralize,freshly baked breads with a warm aroma,freshly baked breads with a warm aroma
singularize,pineapple with a tangy sweetness,pineapple with a tangy sweetness
pluralize,pineapples with a tangy sweetness,pineapples with a tangy sweetness
singularize,fresh basil with a peppery fragrance,fresh basil with a peppery fragrance
pluralize,fresh basils with a peppery fragrance,fresh basils with a peppery fragrance
singularize,old leather book with a musty smell,old leather book with a musty smell
pluralize,old leather books with a musty smell,old leather books with a musty smell
singularize,rich coffee with a smooth flavor,rich coffee with a smooth flavor
pluralize,rich coffees with a smooth flavor,rich coffees with a smooth flavor
singularize,crisp apple with a tart taste,crisp apple with a tart taste
pluralize,crisp apples with a tart taste,crisp apples with a tart taste
singularize,warm cinnamon roll with a buttery taste,warm cinnamon roll with a buttery taste
pluralize,warm cinnamon rolls with a buttery taste,warm cinnamon rolls with a buttery taste
singularize,tangy orange with a citrusy zing,tangy orange with a citrusy zing
pluralize,tangy oranges with a citrusy zing,tangy oranges with a citrusy zing
singularize,fresh mint with a cool sensation,fresh mint with a cool sensation
pluralize,fresh mints with a cool sensation,fresh mints with a cool sensation
singularize,crispy fried chicken with a savory seasoning,crispy fried chicken with a savory seasoning
pluralize,crispy fried chickens with a savory seasoning,crispy fried chickens with a savory seasoning
singularize,sweet vanilla bean with a creamy flavor,sweet vanilla bean with a creamy flavor
pluralize,sweet vanilla beans with a creamy flavor,sweet vanilla beans with a creamy flavor
singularize,spicy pepper with a lingering heat,spicy pepper with a lingering heat
pluralize,spicy peppers with a lingering heat,spicy peppers with a lingering heat
singularize,tangy lemon with a zesty kick,tangy lemon with a zesty kick
pluralize,tangy lemons with a zesty kick,tangy lemons with a zesty kick
singularize,sour raspberry with a juicy burst,sour raspberry with a juicy burst
pluralize,sour raspberries with a juicy burst,sour raspberries with a juicy burst
singularize,smooth chocolate with a creamy finish,smooth chocolate with a creamy finish
pluralize,smooth chocolates with a creamy finish,smooth chocolates with a creamy finish
singularize,fluffy pancake with a sweet syrup,fluffy pancake with a sweet syrup
pluralize,fluffy pancakes with a sweet syrup,fluffy pancakes with a sweet syrup
singularize,savory cheese with a sharp bite,savory cheese with a sharp bite
pluralize,savory cheeses with a sharp bite,savory cheeses with a sharp bite
singularize,tender steak with a juicy texture,tender steak with a juicy texture
pluralize,tender steaks with a juicy texture,tender steaks with a juicy texture
singularize,smooth wine with a fruity aftertaste,smooth wine with a fruity aftertaste
pluralize,smooth wines with a fruity aftertaste,smooth wines with a fruity aftertaste
singularize,salty sea breeze with a refreshing touch,salty sea breeze with a refreshing touch
pluralize,salty sea breezes with a refreshing touch,salty sea breezes with a refreshing touch
singularize,soft pillow with a lavender scent,soft pillow with a lavender scent
pluralize,soft pillows with a lavender scent,soft pillows with a lavender scent
singularize,earthy mushroom with a rich umami flavor,earthy mushroom with a rich umami flavor
pluralize,earthy mushrooms with a rich umami flavor,earthy mushrooms with a rich umami flavor
singularize,crunchy carrot with a fresh bite,crunchy carrot with a fresh bite
pluralize,crunchy carrots with a fresh bite,crunchy carrots with a fresh bite
singularize,sweet strawberry with a fragrant aroma,sweet strawberry with a fragrant aroma
pluralize,sweet strawberries with a fragrant aroma,sweet strawberries with a fragrant aroma
singularize,fragrant rose with a delicate perfume,fragrant rose with a delicate perfume
pluralize,fragrant roses with a delicate perfume,fragrant roses with a delicate perfume
singularize,warm caramel with a rich sweetness,warm caramel with a rich sweetness
pluralize,warm caramels with a rich sweetness,warm caramels with a rich sweetness
singularize,creamy custard with a velvety texture,creamy custard with a velvety texture
pluralize,creamy custards with a velvety texture,creamy custards with a velvety texture
singularize,herbal tea with a soothing warmth,herbal tea with a soothing warmth
pluralize,herbal teas with a soothing warmth,herbal teas with a soothing warmth
singularize,sweet honey with a floral taste,sweet honey with a floral taste
pluralize,sweet honeys with a floral taste,sweet honeys with a floral taste
singularize,refreshing cucumber with a crisp bite,refreshing cucumber with a crisp bite
pluralize,refreshing cucumbers with a crisp bite,refreshing cucumbers with a crisp bite
singularize,warm biscuit with a buttery crumb,warm biscuit with a buttery crumb
pluralize,warm biscuits with a buttery crumb,warm biscuits with a buttery crumb
singularize,rich cream with a velvety finish,rich cream with a velvety finish
pluralize,rich creams with a velvety finish,rich creams with a velvety finish
singularize,earthy clay with a rich texture,earthy clay with a rich texture
pluralize,earthy clays with a rich texture,earthy clays with a rich texture
singularize,fruity yogurt with a creamy base,fruity yogurt with a creamy base
pluralize,fruity yogurts with a creamy base,fruity yogurts with a creamy base
singularize,fresh mint with a crisp flavor,fresh mint with a crisp flavor
pluralize,fresh mints with a crisp flavor,fresh mints with a crisp flavor
singularize,smooth honey with a delicate fragrance,smooth honey with a delicate fragrance
pluralize,smooth honeys with a delicate fragrance,smooth honeys with a delicate fragrance
singularize,salty seaweed with a briny taste,salty seaweed with a briny taste
pluralize,salty seaweeds with a briny taste,salty seaweeds with a briny taste
singularize,sweet pineapple with a tropical scent,sweet pineapple with a tropical scent
pluralize,sweet pineapples with a tropical scent,sweet pineapples with a tropical scent
singularize,journal that smells like fresh ink,journal that smells like fresh ink  
pluralize,journals that smell like fresh ink,journals that smell like fresh ink  
singularize,apple that tastes like honeyed dew,apple that tastes like honeyed dew  
pluralize,apples that taste like honeyed dew,apples that taste like honeyed dew  
singularize,book that smells like old paper,book that smells like old paper  
pluralize,books that smell like old paper,books that smell like old paper  
singularize,coffee that tastes like burnt caramel,coffee that tastes like burnt caramel  
pluralize,coffees that taste like burnt caramel,coffees that taste like burnt caramel  
singularize,pen that feels like cold metal,pen that feels like cold metal  
pluralize,pens that feel like cold metal,pens that feel like cold metal  
singularize,pillow that smells like lavender,pillow that smells like lavender  
pluralize,pillows that smell like lavender,pillows that smell like lavender  
singularize,shirt that feels like crisp linen,shirt that feels like crisp linen  
pluralize,shirts that feel like crisp linen,shirts that feel like crisp linen  
singularize,bag that smells like fresh leather,bag that smells like fresh leather  
pluralize,bags that smell like fresh leather,bags that smell like fresh leather  
singularize,glass that tastes like sweet honey,glass that tastes like sweet honey  
pluralize,glasses that taste like sweet honey,glasses that taste like sweet honey  
singularize,shoe that feels like soft suede,shoe that feels like soft suede  
pluralize,shoes that feel like soft suede,shoes that feel like soft suede  
singularize,watch that smells like pine resin,watch that smells like pine resin  
pluralize,watches that smell like pine resin,watches that smell like pine resin  
singularize,hat that feels like warm wool,hat that feels like warm wool  
pluralize,hats that feel like warm wool,hats that feel like warm wool  
singularize,jacket that tastes like fresh mint,jacket that tastes like fresh mint  
pluralize,jackets that taste like fresh mint,jackets that taste like fresh mint  
singularize,scarf that smells like fresh cotton,scarf that smells like fresh cotton  
pluralize,scarves that smell like fresh cotton,scarves that smell like fresh cotton  
singularize,umbrella that feels like soft rubber,umbrella that feels like soft rubber  
