directive,input_text,output_text
singularize,Quantum breeze's,Quantum breeze
pluralize,Rocketstream backpack,Rocketstream backpacks
singularize,Rocketstream backpacks,Rocketstream backpack
pluralize,Jellycloud hammer,Jellycloud hammers
singularize,Jellycloud hammers,Jellycloud hammer
pluralize,Firecrash boots,Firecrash boots
singularize,Firecrash boots,Firecrash boot
pluralize,Thunder-tangle spade,Thunder-tangle spades
singularize,Thunder-tangle spades,Thunder-tangle spade
pluralize,Neuroburst tongs,Neuroburst tongs
singularize,Neuroburst tongs,Neuroburst tong
pluralize,Teardrop gauntlet,Teardrop gauntlets
singularize,Teardrop gauntlets,Teardrop gauntlet
pluralize,Mirrordust dagger,Mirrordust daggers
singularize,Mirrordust daggers,Mirrordust dagger
pluralize,Gloomshift disk,Gloomshift disks
singularize,Gloomshift disks,Gloomshift disk
pluralize,Cloudpuff grenade,Cloudpuff grenades
singularize,Cloudpuff grenades,Cloudpuff grenade
pluralize,Lunar-shade chestplate,Lunar-shade chestplates
singularize,Lunar-shade chestplates,Lunar-shade chestplate
pluralize,Hover-surge helmet,Hover-surge helmets
singularize,Hover-surge helmets,Hover-surge helmet
pluralize,Whisperchime amulet,Whisperchime amulets
singularize,Whisperchime amulets,Whisperchime amulet
pluralize,Blossomflare pouch,Blossomflare pouches
singularize,Blossomflare pouches,Blossomflare pouch
pluralize,Spiralflare blade,Spiralflare blades
singularize,Spiralflare blades,Spiralflare blade
pluralize,Snowdrop cannon,Snowdrop cannons
singularize,Snowdrop cannons,Snowdrop cannon
pluralize,Chimerical bottle launcher,Chimerical bottle launchers
singularize,Chimerical bottle launchers,Chimerical bottle launcher
pluralize,Pikarmageddon pancaker,Pikarmageddon pancakers
singularize,Pikarmageddon pancakers,Pikarmageddon pancaker
pluralize,Hawk eye view,Hawk eye views
singularize,Hawk eye views,Hawk eye view
pluralize,Rainbow succublaster,Rainbow succublasters
singularize,Rainbow succublasters,Rainbow succublaster
pluralize,Dashie duster,Dashie dusters
singularize,Dashie dusters,Dashie duster
pluralize,Commit toaster bath,Commit toaster baths
singularize,Commit toaster baths,Commit toaster bath
pluralize,Highbeam hand beam,Highbeam hand beams
singularize,Highbeam hand beams,Highbeam hand beam
pluralize,Fizzy drop charger,Fizzy drop chargers
singularize,Fizzy drop chargers,Fizzy drop charger
pluralize,Sparkling gulp grenade,Sparkling gulp grenades
singularize,Sparkling gulp grenades,Sparkling gulp grenade
pluralize,Dreamwarp shifter,Dreamwarp shifters
singularize,Dreamwarp shifters,Dreamwarp shifter
pluralize,Ultrazoom glowstick,Ultrazoom glowsticks
singularize,Ultrazoom glowsticks,Ultrazoom glowstick
pluralize,Cosmic blunderbuss,Cosmic blunderbusses
singularize,Cosmic blunderbusses,Cosmic blunderbuss
pluralize,Fluffy cloud forge,Fluffy cloud forges
singularize,Fluffy cloud forges,Fluffy cloud forge
pluralize,Turbo-spin flipper,Turbo-spin flippers
singularize,Turbo-spin flippers,Turbo-spin flipper
pluralize,Moonlit heartshine,Moonlit heartshines
singularize,Moonlit heartshines,Moonlit heartshine
pluralize,Glitch-fog zapper,Glitch-fog zappers
singularize,Glitch-fog zappers,Glitch-fog zapper
pluralize,Whimsy-pulse mirror,Whimsy-pulse mirrors
singularize,Whimsy-pulse mirrors,Whimsy-pulse mirror
pluralize,Prehistoric pebble gun,Prehistoric pebble guns
singularize,Prehistoric pebble guns,Prehistoric pebble gun
pluralize,Sounds of violence,Sounds of violence
singularize,Sounds of violence,Sound of violence
pluralize,X-ray specs,X-ray specs
singularize,X-ray specs,X-ray specs
pluralize,Zaptastic spiked flail,Zaptastic spiked flails
singularize,Zaptastic spiked flails,Zaptastic spiked flail
pluralize,Snuffly scalawag coat,Snuffly scalawag coats
singularize,Snuffly scalawag coats,Snuffly scalawag coat
pluralize,Camo dinowarmers,Camo dinowarmers
singularize,Camo dinowarmers,Camo dinowarmer
pluralize,Retractable youth skiset,Retractable youth skisets
singularize,Retractable youth skisets,Retractable youth skiset
pluralize,Quirk-o-rama gauntlet,Quirk-o-rama gauntlets
singularize,Quirk-o-rama gauntlets,Quirk-o-rama gauntlet
pluralize,Holographic fuzzbraces,Holographic fuzzbrace
singularize,Holographic fuzzbrace,Holographic fuzzbrace
pluralize,Gargantuan mirror shards,Gargantuan mirror shard
singularize,Gargantuan mirror shard,Gargantuan mirror shard
pluralize,Lunar sparkle suit,Lunar sparkle suits
singularize,Lunar sparkle suits,Lunar sparkle suit
pluralize,Neon-grip tangleblaster,Neon-grip tangleblasters
singularize,Neon-grip tangleblasters,Neon-grip tangleblaster
pluralize,Turbo-capture orb,Turbo-capture orbs
singularize,Turbo-capture orbs,Turbo-capture orb
pluralize,Bubble-burst phaser,Bubble-burst phasers
singularize,Bubble-burst phasers,Bubble-burst phaser
pluralize,Mecha-mantle cloak,Mecha-mantle cloaks
singularize,Mecha-mantle cloaks,Mecha-mantle cloak
pluralize,Twilight splattergun,Twilight splatterguns
singularize,Twilight splatterguns,Twilight splattergun
pluralize,Crimson pufferfish grenade,Crimson pufferfish grenades
singularize,Crimson pufferfish grenades,Crimson pufferfish grenade
pluralize,Quantum cruncher,Quantum crunchers
singularize,Quantum crunchers,Quantum cruncher
pluralize,Fluffwave blaster,Fluffwave blasters
singularize,Fluffwave blasters,Fluffwave blaster
pluralize,Firecracker umbrella,Firecracker umbrellas
singularize,Firecracker umbrellas,Firecracker umbrella
pluralize,Hologrammed catapult,Hologrammed catapults
singularize,Hologrammed catapults,Hologrammed catapult
pluralize,Intergalactic fuzzball cannon,Intergalactic fuzzball cannons
singularize,Intergalactic fuzzball cannons,Intergalactic fuzzball cannon
pluralize,Plasma-filled snail trap,Plasma-filled snail traps
singularize,Plasma-filled snail traps,Plasma-filled snail trap
pluralize,Squiggly-leaf blade,Squiggly-leaf blades
singularize,Squiggly-leaf blades,Squiggly-leaf blade
pluralize,Time-bend slingshot,Time-bend slingshots
singularize,Time-bend slingshots,Time-bend slingshot
pluralize,Rain-soaked mirror,Rain-soaked mirrors
singularize,Rain-soaked mirrors,Rain-soaked mirror
pluralize,Skybound donut launcher,Skybound donut launchers
singularize,Skybound donut launchers,Skybound donut launcher
pluralize,Zombie-fuel tank,Zombie-fuel tanks
singularize,Zombie-fuel tanks,Zombie-fuel tank
pluralize,Grimlight spark-spear,Grimlight spark-spears
singularize,Grimlight spark-spears,Grimlight spark-spear
pluralize,Cactus-moon club,Cactus-moon clubs
singularize,Cactus-moon clubs,Cactus-moon club
singularize,Thermoplasma trampoline-shields,Thermoplasma trampoline-shield
pluralize,Whistleflare launcher,Whistleflare launchers
singularize,Whistleflare launchers,Whistleflare launcher
pluralize,Comet-spark cannon,Comet-spark cannons
singularize,Comet-spark cannons,Comet-spark cannon
pluralize,Reptile reducer Remington,Reptile reducer Remingtons
singularize,Reptile reducer Remingtons,Reptile reducer Remington
pluralize,Barometric basher,Barometric bashers
singularize,Barometric bashers,Barometric basher
pluralize,Nasty-ass soup,Nasty-ass soups
singularize,Nasty-ass soups,Nasty-ass soup
pluralize,Three-headed snake,Three-headed snakes
singularize,Three-headed snakes,Three-headed snake
pluralize,Interdimensional butter churns,Interdimensional butter churn
singularize,Interdimensional butter churn,Interdimensional butter churn
pluralize,Mecha-gargoyle fist,Mecha-gargoyle fists
singularize,Mecha-gargoyle fists,Mecha-gargoyle fist
pluralize,Star-slicer dagger,Star-slicer daggers
singularize,Star-slicer daggers,Star-slicer dagger
pluralize,Lunar slugshot,Lunar slugshots
singularize,Lunar slugshots,Lunar slugshot
pluralize,Clockwork venom extractor,Clockwork venom extractors
singularize,Clockwork venom extractors,Clockwork venom extractor
pluralize,Phantom kettle,Phantom kettles
singularize,Phantom kettles,Phantom kettle
pluralize,Angry chimera-fangs,Angry chimera-fang
singularize,Angry chimera-fang,Angry chimera-fang
pluralize,Battery-powered bone grinder,Battery-powered bone grinders
singularize,Battery-powered bone grinders,Battery-powered bone grinder
pluralize,Poltergeist-infused hammer,Poltergeist-infused hammers
singularize,Poltergeist-infused hammers,Poltergeist-infused hammer
pluralize,Glimmer-stealth boots,Glimmer-stealth boots
singularize,Glimmer-stealth boots,Glimmer-stealth boot
pluralize,Spectral hive,Spectral hives
singularize,Spectral hives,Spectral hive
pluralize,Lightning-jolt paralyzer,Lightning-jolt paralyzers
singularize,Lightning-jolt paralyzers,Lightning-jolt paralyzer
pluralize,Fungal jelly blaster,Fungal jelly blasters
singularize,Fungal jelly blasters,Fungal jelly blaster
pluralize,Time-loop sawblade,Time-loop sawblades
singularize,Time-loop sawblades,Time-loop sawblade
pluralize,Hyperdrive sledgehammer,Hyperdrive sledgehammers
singularize,Hyperdrive sledgehammers,Hyperdrive sledgehammer
pluralize,Goo-filled grappling hook,Goo-filled grappling hooks
singularize,Goo-filled grappling hooks,Goo-filled grappling hook
pluralize,Sky-potion flinger,Sky-potion flingers
singularize,Sky-potion flingers,Sky-potion flinger
pluralize,Jetstream hatchets,Jetstream hatchet
singularize,Jetstream hatchet,Jetstream hatchet
pluralize,Crystal-fueled nightshade darts,Crystal-fueled nightshade dart
singularize,Crystal-fueled nightshade dart,Crystal-fueled nightshade dart
pluralize,Lunar-scented battleaxe,Lunar-scented battleaxes
singularize,Lunar-scented battleaxes,Lunar-scented battleaxe
pluralize,Glowing-sands scythe,Glowing-sands scythes
singularize,Glowing-sands scythes,Glowing-sands scythe
pluralize,Hex-chaser dagger,Hex-chaser daggers
singularize,Hex-chaser daggers,Hex-chaser dagger
pluralize,Anomaly-hunter crossbow,Anomaly-hunter crossbows
singularize,Anomaly-hunter crossbows,Anomaly-hunter crossbow
pluralize,Radioactive sandstorm blaster,Radioactive sandstorm blasters
singularize,Radioactive sandstorm blasters,Radioactive sandstorm blaster
pluralize,Dimension-breaker spear,Dimension-breaker spears
singularize,Dimension-breaker spears,Dimension-breaker spear
pluralize,Twin-demon claws,Twin-demon claw
singularize,Twin-demon claw,Twin-demon claw
pluralize,Magnetic-leaf sword,Magnetic-leaf swords
singularize,Magnetic-leaf swords,Magnetic-leaf sword
pluralize,Neon-ripper chainsaw,Neon-ripper chainsaws
singularize,Neon-ripper chainsaws,Neon-ripper chainsaw
pluralize,Zero-sky tornado gun,Zero-sky tornado guns
singularize,Zero-sky tornado guns,Zero-sky tornado gun
pluralize,Insulated mini sailer,Insulated mini sailers
singularize,Insulated mini sailers,Insulated mini sailer
pluralize,Death rattle snake,Death rattle snakes
singularize,Death rattle snakes,Death rattle snake
pluralize,Saucy deep diver,Saucy deep divers
singularize,Saucy deep divers,Saucy deep diver
pluralize,Glacial-chime grappler,Glacial-chime grapplers
singularize,Glacial-chime grapplers,Glacial-chime grappler
pluralize,Zephyr-ripple shotguns,Zephyr-ripple shotgun
singularize,Zephyr-ripple shotgun,Zephyr-ripple shotgun
pluralize,Pyro-sniper pistol,Pyro-sniper pistols
singularize,Pyro-sniper pistols,Pyro-sniper pistol
pluralize,Grimshade dynamo,Grimshade dynamos
singularize,Grimshade dynamos,Grimshade dynamo
pluralize,Galactic-walker boots,Galactic-walker boots
singularize,Galactic-walker boot,Galactic-walker boot
pluralize,Frost-spark harpoon,Frost-spark harpoons
singularize,Frost-spark harpoons,Frost-spark harpoon
pluralize,Thunderclash batarang,Thunderclash batarangs
singularize,Thunderclash batarangs,Thunderclash batarang
pluralize,Flame-rider whip,Flame-rider whips
singularize,Flame-rider whips,Flame-rider whip
pluralize,Infernal balloon launcher,Infernal balloon launchers
singularize,Infernal balloon launchers,Infernal balloon launcher
pluralize,Rock-skipper chopper,Rock-skipper choppers
singularize,Rock-skipper choppers,Rock-skipper chopper
pluralize,Cyanide injector,Cyanide injectors
singularize,Cyanide injectors,Cyanide injector
pluralize,Staff of Yggdrasil,Staffs of Yggdrasil
singularize,Staffs of Yggdrasil,Staff of Yggdrasil
pluralize,Aloe aerosol,Aloe aerosols
singularize,Aloe aerosols,Aloe aerosol
pluralize,Lycan lessening lather,Lycan lessening lathers
singularize,Lycan lessening lathers,Lycan lessening lather
pluralize,Void-absorbing wand,Void-absorbing wands
singularize,Void-absorbing wands,Void-absorbing wand
pluralize,Quantum-shift potion,Quantum-shift potions
singularize,Quantum-shift potions,Quantum-shift potion
pluralize,Temporal glitch grenade,Temporal glitch grenades
singularize,Temporal glitch grenades,Temporal glitch grenade
pluralize,Infernal concoction,Infernal concoctions
singularize,Infernal concoctions,Infernal concoction
pluralize,Serpentine siphon,Serpentine siphons
singularize,Serpentine siphons,Serpentine siphon
pluralize,Stellar flares,Stellar flare
singularize,Stellar flare,Stellar flare
pluralize,Obsidian-claw gauntlet,Obsidian-claw gauntlets
singularize,Obsidian-claw gauntlets,Obsidian-claw gauntlet
pluralize,Anti-gravity grenade,Anti-gravity grenades
singularize,Anti-gravity grenades,Anti-gravity grenade
pluralize,Thundering charm,Thundering charms
singularize,Thundering charms,Thundering charm
pluralize,Dragon-breath inhaler,Dragon-breath inhalers
singularize,Dragon-breath inhalers,Dragon-breath inhaler
pluralize,Heightened scentses,Heightened scentses
singularize,Heightened scentses,Heightened scent
pluralize,VV disc,VV discs
singularize,VV discs,VV disc
pluralize,Tri-headed shadow clone,Tri-headed shadow clones
singularize,Tri-headed shadow clones,Tri-headed shadow clone
pluralize,Ceramic clonkers,Ceramic clonkers
singularize,Ceramic clonkers,Ceramic clunker
pluralize,Jale mail,Jale mails
singularize,Jale mails,Jale mail
pluralize,Mirror-twist grenade,Mirror-twist grenades
singularize,Mirror-twist grenades,Mirror-twist grenade
pluralize,Neon-skull blaster,Neon-skull blasters
singularize,Neon-skull blasters,Neon-skull blaster
pluralize,Permafrost spike,Permafrost spikes
singularize,Permafrost spikes,Permafrost spike
pluralize,Arcane-tread boots,Arcane-tread boots
singularize,Arcane-tread boots,Arcane-tread boot
pluralize,Timewarp extractor,Timewarp extractors
singularize,Timewarp extractors,Timewarp extractor
pluralize,Spark-laced quiver,Spark-laced quivers
singularize,Spark-laced quivers,Spark-laced quiver
pluralize,Blunder-spark grenade,Blunder-spark grenades
singularize,Blunder-spark grenades,Blunder-spark grenade
pluralize,Crimson echo blade,Crimson echo blades
singularize,Crimson echo blades,Crimson echo blade
pluralize,Holo-shield projectors,Holo-shield projector
singularize,Holo-shield projector,Holo-shield projector
pluralize,Mecca of mining,Meccas of mining  
singularize,Meccas of mining,Mecca of mining  
pluralize,Leaky bleachy,Leaky bleachies  
singularize,Leaky bleachies,Leaky bleachy  
pluralize,Tubeboard cardman,Tubeboard cardmen  
singularize,Tubeboard cardmen,Tubeboard cardman  
pluralize,1000° knife,1000° knives  
